strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KJ752615	RVA/Human_wt/SEN/MRC_DPRU2053/2009/G8P[6]	2009-01-02	7	T	Senegal	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752180	RVA/Human_wt/TGO/MRC_DPRU5164/2010/G3P[6]	2010-11-XX	7	T	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ753520	RVA/Human_wt/SEN/MRC_DPRU1915/2008/G2P[4]	2008-08-07	7	T	Senegal	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751666	RVA/Human_wt/ZAF/MRC_DPRU4079_00/2000/G9P[6]	2000-10-11	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752505	RVA/Human_wt/ZAF/MRC_DPRU421/2002/G9P[6]	2002-02-14	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752202	RVA/Human_wt/ZAF/MRC_DPRU82/2012/G2P[4]	2012-06-14	7	T	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751599	RVA/Human_wt/TZA/MRC_DPRU4576/2010/G8P[4]	2010-10-15	7	T	Tanzania	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751655	RVA/Human_wt/ZAF/MRC_DPRU11070/1999/G9P[6]	1999-12-07	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752626	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	7	T	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	T2
KJ753102	RVA/Human_wt/SWZ/MRC_DPRU2995/2009/G1P[8]_mixed_genotype	2009-09-15	7	T	Swaziland	G1_P[8]_I2_R1_R2_C1_M1_A2_N1_N2_T2_E1_E2_H2_mixed_genotype	T2
KJ752455	RVA/Human_wt/ZWE/MRC_DPRU3347/2010/G8P[4]	2010-06-26	7	T	Zimbabwe	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751809	RVA/Human_wt/ZAF/MRC_DPRU797/2000/G9P[6]	2000-05-04	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751886	RVA/Human_wt/ETH/MRC_DPRU2241/2009/G3P[6]	2009-07-18	7	T	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752114	RVA/Human_wt/GNB/MRC_DPRU5625/2011/G6P[6]	2011-04-21	7	T	Guinea_Bissau	G6_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752092	RVA/Human_wt/ETH/MRC_DPRU1873/2008/G3P[6]	2008-12-29	7	T	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752402	RVA/Human_wt/ZAF/MRC_DPRU81/2007/G2P[4]	2007-02-20	7	T	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751699	RVA/Human_wt/ZAF/MRC_DPRU384/2000/G9P[6]	2000-02-14	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ753311	RVA/Human_wt/ZAF/MRC_DPRU3861/2000/G9P[X]	2000-08-28	7	T	South_Africa	G9_P[x]_I2_Rx_Cx_Mx_A2_N2_T2_E2_H2	T2
KJ752213	RVA/Human_wt/ZAF/MRC_DPRU358/2000/G9P[6]	2000-02-11	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752125	RVA/Human_wt/ETH/MRC_DPRU1844_08/2008/G3P[6]	2008-07-23	7	T	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752158	RVA/Human_wt/TGO/MRC_DPRU5124/2010/G2P[4]	2010-06-XX	7	T	Togo	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752659	RVA/Human_wt/UGA/MRC_DPRU1922/2008/G8P[4]	2008-06-18	7	T	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752391	RVA/Human_wt/GMB/MRC_DPRU3180/2010/G2P[6]	2010-01-21	7	T	Gambia	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752681	RVA/Human_wt/ZAF/MRC_DPRU774/2000/G9P[6]	2000-04-04	7	T	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ752347	RVA/Human_wt/GNB/MRC_DPRU5615/2011/G6P[6]	2011-03-26	7	T	Guinea_Bissau	G6_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ751721	RVA/Human_wt/ETH/MRC_DPRU4962/2010/G3P[6]	2010-08-20	7	T	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ870897	RVA/Human_wt/COD/KisB554/2010/G8P[6]	2010-02-27	7	T	Democratic_Republic_of_the_Congo	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ870886	RVA/Human_wt/COD/KisB565/2010/G8P[6]	2010-04-22	7	T	Democratic_Republic_of_the_Congo	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443496	RVA/Human_wt/AUS/CK20010/2000/G2P[4]	2000-09-04	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443738	RVA/Human_wt/AUS/CK20003/2000/G2P[4]	2000-07-15	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443353	RVA/Human_wt/AUS/CK20047/2011/G2P[4]	2011-05-25	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443274	RVA/Human_wt/AUS/CK20054/2010/G2P[4]	2010-10-14	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443142	RVA/Human_wt/AUS/CK20012/2000/G2P[4]	2000-09-07	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443727	RVA/Human_wt/AUS/CK20013/2000/G2P[4]	2000-09-10	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443606	RVA/Human_wt/AUS/CK20002/2000/G2P[4]	2000-07-12	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443241	RVA/Human_wt/AUS/CK20032/2006/G2P[4]	2006-09-20	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443186	RVA/Human_wt/AUS/CK20021/2001/G2P[4]	2001-07-01	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443540	RVA/Human_wt/AUS/CK20034/2006/G2P[4]	2006-10-30	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443507	RVA/Human_wt/AUS/CK20023/2006/G2P[4]	2006-05-17	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443364	RVA/Human_wt/AUS/CK20038/2008/G6P[4]	2008-01-12	7	T	Australia	G6_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443716	RVA/Human_wt/AUS/CK20007/2000/G2P[4]	2000-08-13	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443197	RVA/Human_wt/AUS/CK20055/2010/G2P[4]	2010-10-23	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443749	RVA/Human_wt/AUS/CK20059/2010/G2P[4]	2010-11-16	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443296	RVA/Human_wt/AUS/CK20031/2006/G2P[4]	2006-08-11	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443331	RVA/Human_wt/AUS/CK20033/2006/G2P[4]	2006-10-19	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443386	RVA/Human_wt/AUS/CK20042/2010/G2P[4]	2010-09-19	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443430	RVA/Human_wt/AUS/CK20009/2000/G2P[4]	2000-09-01	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443781	RVA/Human_wt/AUS/CK20051/2010/G2P[4]	2010-09-19	7	T	Australia	G2_P[4]_I2_R2_C2_M2_Ax_N2_T2_E2_H2	T2
KC443342	RVA/Human_wt/AUS/CK20020/2001/G2P[4]	2001-06-29	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443320	RVA/Human_wt/AUS/CK20030/2006/G2P[4]	2006-08-06	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443175	RVA/Human_wt/AUS/CK20015/2000/G2P[4]	2000-09-12	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443285	RVA/Human_wt/AUS/CK20017/2000/G2P[4]	2000-09-17	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443397	RVA/Human_wt/AUS/CK20035/2006/G2P[4]	2006-11-25	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443308	RVA/Human_wt/AUS/CK20004/2000/G1P[8]P[4]_mixed_genotype	2000-07-17	7	T	Australia	G1_P[4]_P[8]_I2_R2_C2_M1_A2_N1_N2_T2_E2_H2_mixed_genotype	T2
KC443208	RVA/Human_wt/AUS/CK20040/2010/G2P[4]	2010-08-15	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443672	RVA/Human_wt/AUS/CK20006/2000/G2P[4]	2000-08-04	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443375	RVA/Human_wt/AUS/CK20060/2010/G2P[4]	2010-11-24	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443694	RVA/Human_wt/AUS/CK20024/2006/G2P[4]	2006-07-01	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443131	RVA/Human_wt/AUS/CK20057/2010/G2P[4]	2010-11-14	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443628	RVA/Human_wt/AUS/CK20028/2006/G2P[4]	2006-07-27	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443584	RVA/Human_wt/AUS/CK20001/1977/G2P[4]	1977-11-10	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443617	RVA/Human_wt/AUS/CK20052/2010/G2P[4]	2010-09-26	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443219	RVA/Human_wt/AUS/CK20037/2008/G2P[4]	2008-01-09	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443230	RVA/Human_wt/AUS/CK20045/2010/G2P[4]	2010-10-03	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443639	RVA/Human_wt/AUS/CK20046/2010/G2P[4]	2010-10-28	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443263	RVA/Human_wt/AUS/CK20050/2010/G2P[4]	2010-11-27	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443474	RVA/Human_wt/AUS/CK20058/2010/G2P[4]	2010-11-15	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443650	RVA/Human_wt/AUS/CK20016/2000/G2P[4]	2000-09-14	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443683	RVA/Human_wt/AUS/CK20041/2010/G2P[4]	2010-09-01	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443771	RVA/Human_wt/AUS/CK20022/2001/G2P[4]	2001-09-13	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443463	RVA/Human_wt/AUS/CK20026/2006/G2P[4]	2006-07-09	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443705	RVA/Human_wt/AUS/CK20008/2000/G2P[4]	2000-08-14	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443419	RVA/Human_wt/AUS/CK20011/2000/G2P[4]	2000-09-06	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443551	RVA/Human_wt/AUS/CK20049/2010/G2P[4]	2010-05-19	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443441	RVA/Human_wt/AUS/CK20018/2000/G2P[4]	2000-09-20	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443518	RVA/Human_wt/AUS/CK20036/2007/G2P[4]	2007-05-02	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443760	RVA/Human_wt/AUS/CK20027/2006/G2P[4]	2006-07-19	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443164	RVA/Human_wt/AUS/CK20005/2000/G2P[4]	2000-07-27	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443529	RVA/Human_wt/AUS/CK20014/2000/G2P[4]	2000-09-11	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443661	RVA/Human_wt/AUS/CK20025/2006/G2P[4]	2006-07-04	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443252	RVA/Human_wt/AUS/CK20053/2010/G2P[4]	2010-10-01	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443153	RVA/Human_wt/AUS/CK20044/2010/G2P[4]	2010-08-29	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443562	RVA/Human_wt/AUS/CK20029/2006/G2P[4]	2006-07-28	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC443408	RVA/Human_wt/AUS/CK20056/2010/G2P[4]	2010-10-24	7	T	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ583182	RVA/Human_wt/ARG/Arg9448/2011/G3P6	2011-11-30	7	T	Argentina	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ583193	RVA/Human_wt/ARG/Arg9467/2011/G3P6	2011-11-23	7	T	Argentina	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975879	NT022	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975897	YR010	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KP170856	RVA/Human_wt/BRA/18782CE/2009/G2P4	2009-02-05	7	T	Brazil	G2_P[4]_I2_Rx_C2_Mx_Ax_Nx_T2_E2_H2	T2
AB975882	KN010	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ627007	RVA/Human_wt/PRY/412/1999/G1G4P[4]_mixed_genotype	1999-09-XX	7	T	Paraguay	G1_G4_P[4]_I1_I2_R1_R2_C2_M1_A2_N1_N2_T2_E2_H2_mixed_genotype	T2
KJ626856	RVA/Human_wt/PRY/1255SR/2005/G2G9P[4]_mixed_genotype	2005-09-XX	7	T	Paraguay	G2_G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975887	KN048	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975916	YR051	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975892	KN054	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975921	YR062	2012-07-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KP170852	RVA/Human_wt/BRA/18664CE/2008/G2P4	2008-06-02	7	T	Brazil	G2_P[4]_I2_R2_C2_M2_Ax_N2_T2_E2_H2	T2
AB975876	NT015	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975901	YR024	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ753002	RVA/Human_wt/ZAF/MRC_DPRU1491/2010/G2P[4]P[8]_mixed_genotype	2010-06-15	7	T	South_Africa	G2_P[4]_P[8]_I2_R2_C1_C2_M1_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975873	NT004	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KP170854	RVA/Human_wt/BRA/18681CE/2008/G2P4	2008-06-18	7	T	Brazil	G2_P[4]_I2_R2_C2_M2_Ax_Nx_T2_E2_H2	T2
AB975885	KN041	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975895	KN057	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975878	NT019	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KP170851	RVA/Human_wt/BRA/18649CE/2008/G2P4	2008-05-19	7	T	Brazil	G2_P[4]_I2_Rx_C2_M2_Ax_N2_T2_E2_H2	T2
AB975911	YR046	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975909	YR043	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626770	RVA/Human_wt/PRY/1005SR/2005/G2P[4]_mixed_genotype	2005-07-XX	7	T	Paraguay	G2_P[4]_I2_R1_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975915	YR050	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975890	KN052	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ753256	RVA/Human_wt/ZAF/MRC_DPRU383/2003/G1P[8]	2003-04-12	7	T	South_Africa	G1_P[8]_I1_R1_C1_M2_A1_N1_T2_E1_H1	T2
AB975880	NT023	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975889	KN051	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KC782516	human_wt/USA/LB1562/2010/G9P4	2010-05-15	7	T	USA	G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E6_H2	T2
AB975899	YR014	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626723	RVA/Human_wt/PRY/1010SR/2005/G2G9P[4]_mixed_genotype	2005-07-XX	7	T	Paraguay	G2_G9_P[4]_I2_R1_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975922	YR063	2012-07-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626890	RVA/Human_wt/PRY/1533SR/2007/G2G4P[4]_mixed_genotype	2007-08-XX	7	T	Paraguay	G2_G4_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975888	KN050	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ412772	RVA/Human_wt/PRY/1613SR/2008/G2P[4]	2008-09-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975900	YR023	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ627158	RVA/Human_wt/PRY/1071SR/2005/G2P[4]	2005-07-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626962	RVA/Human_wt/PRY/1040SR/2005/G2P[4]	2005-07-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975914	YR049	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975874	NT011	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ412539	RVA/Human_wt/PRY/1636SR/2008/G2P[4]	2008-09-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975875	NT013	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KP170853	RVA/Human_wt/BRA/18679CE/2008/G2P4	2008-06-12	7	T	Brazil	G2_P[4]_I2_R2_C2_M2_Ax_N2_T2_E2_H2	T2
AB975896	KN059	2012-07-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975908	YR042	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975906	YR040	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975884	KN039	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975902	YR032	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ753784	RVA/Human_wt/ZAF/MRC_DPRU1195/2009/G2P[6]P[8]_mixed_genotype	2009-06-03	7	T	South_Africa	G2_P[6]_P[8]_I2_R2_C2_M1_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
AB975910	YR044	2012-05-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626995	RVA/Human_wt/PRY/1504SR/2007/G2P[4]	2007-08-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975883	KN011	2012-04-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975894	KN056	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626712	RVA/Human_wt/PRY/1297SR/2005/G2P[4]	2005-09-XX	7	T	Paraguay	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
AB975920	YR061	2012-06-XX	7	T	Japan	G1_P[8]_I2_R2_C2_M2_A2_N2_T2_E2_H2	T2
KJ626567	RVA/Human_wt/PRY/1463SR/2006/G2G9P[4]_mixed_genotype	2006-09-XX	7	T	Paraguay	G2_G9_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2_mixed_genotype	T2
