strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
JQ818163	Hu/RUS/Nov04_H297/2004/G1P[8]	2004-01-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818159	Hu/RUS/Nov03_H233/2003/G1P[8]	2003-12-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818161	Hu/RUS/Nov03_H257/2003/G1P[8]	2003-12-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ713097	Hu/RUS/Nov06_1368/2006/G4P[8]	2006-08-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ713098	Hu/RUS/Nov07_1971/2007/G1P[8]	2007-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818158	Hu/RUS/Nov03_H223/2003/G1P[8]	2003-11-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818157	Hu/RUS/Nov03_H195/2003/G1P[8]	2003-11-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818160	Hu/RUS/Nov03_H251/2003/G1P[8]	2003-12-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818164	Hu/RUS/Nov04_H318/2004/G1P[8]	2004-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818156	Hu/RUS/Nov03_H181/2003/G1P[8]	2003-10-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ468568	Nov05_701	2005-10-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ468563	RUS_Nov05_101	2005-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477084	Nov06_1358	2006-07-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477081	Nov06_1195	2006-06-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477079	Nov06_974	2006-04-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477088	Nov06_K29	2006-08-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477085	Nov06_1508	2006-09-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ468561	Nov04_H578	2004-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ713648	RVA/Human_tc/JPN/K8/1977/G1P[9]	1977-01-XX	6	I	Japan	Gx_P[x]_I1_R3_C3_M3_Ax_N1_T3_E3_Hx	I1
JQ951795	Hu/RUS/O626/2010/G4P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477080	Nov06_988	2006-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477092	Nov07_2303	2007-06-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ468567	Nov05_688	2005-11-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ468558	RUS_Nov04_H390	2004-03-XX	6	I	Russia	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ468566	Nov05_650	2005-10-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477091	RUS_Nov07_2253	2007-06-XX	6	I	Russia	Gx_P[9]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477090	Nov07_2168	2007-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GU390428	Nov05_76	2005-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390423	Nov05_3	2005-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ043297	CMH060/07	2007-03-XX	6	I	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	I1
GU390422	Nov04_H502	2004-04-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477096	RUS_Nov08_3123	2008-03-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390438	Nov05_177	2005-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390426	Nov05_26	2005-03-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390416	Nov03_H183	2003-11-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ087449	RVA/Human_tc/E1911/2009/G1P[8]	2009-11-XX	6	I	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
HQ738584	Omsk08_246	2008-01-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738592	Omsk08_388	2008-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738597	Omsk09_482	2009-11-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390414	Nov03_H7	2003-06-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ087438	RVA/Human_tc/CHN/R588/2005/G1P[8]	2005-06-XX	6	I	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
GU390436	Nov05_148	2005-04-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390450	Omsk08_454	2008-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477106	Omsk07_50	2007-01-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JQ043295	CMH042/07	2007-03-XX	6	I	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	I1
GU390431	Nov05_114	2005-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390435	Nov05_141	2005-04-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU138216	Omsk07_78	2007-02-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JQ043292	CMH014/07	2007-02-XX	6	I	Thailand	G3_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	I1
GU390430	Nov05_99	2005-04-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ043299	CMH110/07	2007-08-XX	6	I	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	I1
AB714263	Vietnam/163/G10P[8]	2008-05-XX	6	I	Viet_Nam	G10_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
GU390418	Nov04_H333	2004-02-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390429	Nov05_82	2005-04-XX	6	I	Russia	G3_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738589	Omsk08_411	2008-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738601	Omsk10_574	2010-04-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477114	Omsk08_476	2008-05-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ087427	RVA/Human_tc/CHN/Y128/2004/G1P[8]	2004-11-XX	6	I	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
GU390433	Nov05_122	2005-04-XX	6	I	Russia	G9_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ445978	Nov08_3149	2008-03-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477118	Nov09_B34	2009-03-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477095	Nov07_K11	2007-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738593	Omsk08_416	2008-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738595	Omsk08_421	2008-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390417	Nov04_H308	2004-01-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390415	Nov03_H136	2003-09-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ445975	Nov07_2332	2007-07-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390432	Nov05_115	2005-04-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738598	Omsk09_497	2009-11-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ445977	Nov07_2840	2007-12-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390437	RUS_Nov05_168	2005-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU138212	Nov05_K25	2005-10-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477094	Nov07_K6	2007-02-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390444	Omsk07_98	2007-01-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738596	Omsk08_423	2008-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX509939	ZTR_68/CHN/2010/G1P[8]	2010-11-12	6	I	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
JX867350	Hu/RUS/O900/2010/G4P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867357	Hu/RUS/O939/2010/G4P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867365	Hu/RUS/O1005/2010/G4P[8]	2010-07-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867349	Hu/RUS/O638/2010/G1P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818155	Hu/RUS/Omsk10_597/2010/G4P[8]	2010-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867345	Hu/RUS/O869/2009/G4P[8]	2009-11-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390447	Omsk08_362	2008-03-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867366	Hu/RUS/O672/2010/G4P[8]	2010-10-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818151	Hu/RUS/Omsk08_254/2008/G4P[8]	2008-01-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867354	Hu/RUS/O660/2010/G4P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477104	RUS_Nov08_3428	2008-05-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX867351	Hu/RUS/O884/2010/P[8]	2010-02-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ445976	Nov07_2799	2007-12-XX	6	I	Russia	G9_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867348	Hu/RUS/O629/2010/G4P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867368	Hu/RUS/O895/2011/G1P[8]	2011-02-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867360	Hu/RUS/O961/2010/G1P[8]	2010-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867355	Hu/RUS/O931/2010/G4P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390441	Nov08_2887	2008-01-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390440	Nov08_2884	2008-01-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230062	RUS_Nov04_H672	2004-06-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230067	Nov08_3379	2008-04-XX	6	I	Russia	G9_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867356	Hu/RUS/O933/2010/G1P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390445	Omsk07_102	2007-02-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230065	RUS_Nov06_1486	2006-09-XX	6	I	Russia	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390443	Nov08_3296	2008-04-XX	6	I	Russia	G9_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477110	Omsk08_350	2008-03-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX867347	Hu/RUS/O917/2010/G1P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867353	Hu/RUS/O868/2010/G1P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867359	Hu/RUS/O938/2010/G1P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738600	Omsk09_530	2009-12-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477102	Nov08_3404	2008-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JQ230060	RUS_Nov04_H508	2004-04-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738599	Omsk09_526	2009-12-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867346	Hu/RUS/O916/2010/P[8]	2010-02-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230059	Nov04_H360	2004-02-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477099	Nov08_3281	2008-04-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX867367	Hu/RUS/O980/2010/G4P[8]	2010-10-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390448	Omsk08_377	2008-03-XX	6	I	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477098	RUS_Nov08_3260	2008-03-XX	6	I	Russia	G4_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230066	Nov07_1767	2007-01-XX	6	I	Russia	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477107	Omsk07_79	2007-02-XX	6	I	Russia	Gx_P[6]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX867358	Hu/RUS/O646/2010/G4P[8]	2010-03-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230061	Nov04_H510	2004-04-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JX867364	Hu/RUS/O979/2010/G4P[8]	2010-07-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477115	Omsk08_478	2008-05-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477109	Omsk07_217	2007-09-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX867352	Hu/RUS/O903/2010/P[8]	2010-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477105	Omsk07_7	2007-02-XX	6	I	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
GQ477089	Nov07_1805	2007-01-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GQ477103	RUS_Nov08_3427	2008-05-XX	6	I	Russia	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230058	RUS_Nov03_H173	2003-10-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
HQ738586	Omsk08_459	2008-02-XX	6	I	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ230063	RUS_Nov05_237	2005-06-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
GU390449	Omsk08_381	2008-03-XX	6	I	Russia	G9_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I1
JQ818154	Hu/RUS/Omsk08_425/2008/G1P[8]	2008-04-XX	6	I	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_N1_Tx_Ex_Hx	I1
KC689357	RVA/Human_wt/RUS/NN561_12/2012/G9P[8]	2012-02-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
KC689356	RVA/Human_wt/RUS/NN459_12/2012/G9P[8]	2012-02-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
JX029843	5Hu	2011-10-XX	6	I	Canada	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
KC689355	RVA/Human_wt/RUS/NN445_12/2012/G9P[8]	2012-02-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
KC689354	RVA/Human_wt/RUS/NN2626_11/2011/G9P[8]	2011-12-XX	6	I	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	I1
KF636194	RVA/Human_wt/ZAF/MRC_DPRU1492/2010/G1P[8]	2010-06-16	6	I	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
KF636238	RVA/Human_wt/ZAF/MRC_DPRU2035/2010/G1P[8]	2010-07-19	6	I	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
KF636172	RVA/Human_wt/ZAF/MRC_DPRU2306/2009/G1P[8]	2009-06-09	6	I	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
KF636282	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	6	I	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	I1
