strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
JQ087440	RVA/Human_tc/CHN/R588/2005/G1P[8]	2005-06-XX	5	A	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JQ898157	RVA/Human_wt/BRA/NB150/1997/G1G4P[6]	1997-02-03	5	A	Brazil	Gx_P[x]_Ix_Rx_C1_M1_A1_Nx_T1_Ex_H1	A1
JX509930	ZTR_68/CHN/2010/G1P[8]	2010-11-12	5	A	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX040427	RVA/human_wt/IND/N_38/2009/G11P[25]	2009-06-XX	5	A	India	G11_P[25]_I12_R1_C1_Mx_A1_N1_T1_E1_H1	A1
KF636163	RVA/Human_wt/ZAF/MRC_DPRU2306/2009/G1P[8]	2009-06-09	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636207	RVA/Human_wt/ZAF/MRC_DPRU1544/2010/G1P[8]	2010-07-25	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636185	RVA/Human_wt/ZAF/MRC_DPRU1492/2010/G1P[8]	2010-06-16	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636328	RVA/Human_wt/ZAF/MRC_DPRU1289/2007/G1P[8]	2007-04-27	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636273	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636262	RVA/Human_wt/ZAF/MRC_DPRU2330/2009/G1P[8]	2009-06-22	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636141	RVA/Human_wt/ZMB/MRC_DPRU3491/2009/G12P[6]	2009-09-08	5	A	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636218	RVA/Human_wt/ZAF/MRC_DPRU1262/2004/G1P[8]	2004-06-01	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636229	RVA/Human_wt/ZAF/MRC_DPRU2035/2010/G1P[8]	2010-07-19	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636196	RVA/Human_wt/ZAF/MRC_DPRU2030/2010/G1P[8]	2010-07-12	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636152	RVA/Human_wt/ZAF/MRC_DPRU2325/2009/G1P[8]	2009-06-19	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF636174	RVA/Human_wt/ZAF/MRC_DPRU2061/2010/G1P[8]	2010-08-10	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ094894	LL10131412	2010-12-03	5	A	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	A1
KF371846	RVA/Human_wt/CHN/E2432/2010/G3P[8]	2010-12-12	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371921	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371879	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371693	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371835	RVA/Human_wt/CHN/E2422/2010/G3P[8]	2010-12-07	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371910	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371747	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371780	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371714	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371900	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371943	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371965	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371868	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ094896	LL11131083	2011-01-29	5	A	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	A1
KJ094893	LL10131400	2010-11-20	5	A	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	A1
KF371769	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371791	RVA/Human_wt/CHN/E1857/2009/G3P[8]	2009-10-12	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371672	RVA/Human_tc/CHN/L148/2004/G3P[8]	2004-12-02	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ094892	LL09131481	2009-12-29	5	A	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	A1
KF371976	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ094895	LL11131077	2011-01-25	5	A	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	A1
KF372009	RVA/Human_wt/CHN/Z1602/2012/G3P[8]	2012-01-11	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371987	RVA/Human_wt/CHN/Y106/2004/G3P[8]	2004-10-21	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371703	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371998	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371725	RVA/Human_wt/CHN/A16/2000/G3P[8]	2000-12-20	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371954	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371890	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371662	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371813	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371683	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371932	RVA/Human_wt/CHN/L1621/2013/G3P[8]	2013-03-02	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371758	RVA/Human_wt/CHN/E707/2007/G3P[8]	2007-10-18	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371802	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371824	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371736	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KF371857	RVA/Human_wt/CHN/E2461/2011/G3P[8]	2011-01-09	5	A	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751999	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	5	A	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ753566	RVA/Human_wt/ZAF/MRC_DPRU4079_11/2011/G1P[8]	2011-07-12	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ753077	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752255	RVA/Human_wt/ZAF/MRC_DPRU1190/2009/G1P[8]	2009-06-02	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752411	RVA/Human_wt/ZAF/MRC_DPRU400/2003/G1P[8]	2003-04-17	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752536	RVA/Human_wt/ZAF/MRC_DPRU2107/2003/G1P[6]	2003-08-05	5	A	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752279	RVA/Human_wt/GMB/MRC_DPRU3174/2010/G1P[8]	2010-01-11	5	A	Gambia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752167	RVA/Human_wt/ZAF/MRC_DPRU799/2006/G1P[8]	2006-05-16	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751829	RVA/Human_wt/ZAF/MRC_DPRU1389/2009/G1P[8]	2009-09-16	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751818	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	5	A	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752558	RVA/Human_wt/ZAF/MRC_DPRU426/2004/G1P[8]	2004-03-24	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752492	RVA/Human_wt/ZAF/MRC_DPRU948/2002/G1P[6]	2002-02-17	5	A	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752591	RVA/Human_wt/TGO/MRC_DPRU5171/2010/G12P[8]	2010-12-XX	5	A	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751977	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	5	A	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752032	RVA/Human_wt/SEN/MRC_DPRU2136/2009/G1P[6]	2009-02-19	5	A	Senegal	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752624	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	5	A	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	A1
KJ752464	RVA/Human_wt/ZAF/MRC_DPRU1911/2007/G12P[6]	2007-10-18	5	A	South_Africa	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752356	RVA/Human_wt/ZAF/MRC_DPRU75/2012/G12P[8]	2012-05-25	5	A	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752525	RVA/Human_wt/ZMB/MRC_DPRU1680/2008/G12P[6]	2008-10-19	5	A	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751928	RVA/Human_wt/SWZ/MRC_DPRU5119/2010/G1P[8]	2010-09-15	5	A	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751686	RVA/Human_wt/ZAF/MRC_DPRU1270/2009/G1P[8]	2009-08-07	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752635	RVA/Human_wt/ZMB/MRC_DPRU3488/2009/G12P[6]	2009-07-20	5	A	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751586	RVA/Human_wt/TGO/MRC_DPRU5144/2010/G12P[8]	2010-09-XX	5	A	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752290	RVA/Human_wt/ZMB/MRC_DPRU3495/2009/G9P[6]	2009-10-19	5	A	Zambia	G9_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752580	RVA/Human_wt/ZAF/MRC_DPRU121/2011/G1P[8]	2011-06-27	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752145	RVA/Human_wt/ZAF/MRC_DPRU120/2011/G1P[8]	2011-06-27	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752222	RVA/Human_wt/ZAF/MRC_DPRU1840_07/2007/G1P[8]	2007-09-09	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752422	RVA/Human_wt/ZAF/MRC_DPRU4569/2002/G1P[6]	2002-08-12	5	A	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751763	RVA/Human_wt/ZAF/MRC_DPRU724/2006/G3P[8]	2006-04-12	5	A	South_Africa	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751873	RVA/Human_wt/ZMB/MRC_DPRU3507/2009/G12P[6]	2009-11-21	5	A	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ751752	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	5	A	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752010	RVA/Human_wt/ZAF/MRC_DPRU6954/2011/G1P[8]	2011-09-24	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752378	RVA/Human_wt/TGO/MRC_DPRU1689/2008/G12P[6]	2008-12-23	5	A	Togo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ752323	RVA/Human_wt/ZAF/MRC_DPRU2198/2003/G1P[8]	2003-09-26	5	A	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ870928	RVA/Human_wt/COD/KisB504/2009/G1P[6]	2009-01-28	5	A	Democratic_Republic_of_the_Congo	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KJ870906	RVA/Human_wt/COD/KisB332/2008/G4P[6]	2008-09-25	5	A	Democratic_Republic_of_the_Congo	G4_P[6]_I1_R1_C1_M1_A1_N1_T7_E1_H1	A1
KJ870917	RVA/Human_wt/COD/KisB521/2008/G12P[6]	2008-10-29	5	A	Democratic_Republic_of_the_Congo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027726	RVA/Human_wt/AUS/CK00067/2007/G1P[8]	2007-10-24	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490338	human/Victoria/CK00027/2054/G1P[8]	2005-12-17	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC195762	RVA/Human_wt/AUS/CK00093/2009/G1P[8]	2009-10-23	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392445	RVA/Human_wt/BEL/BE00047/2009/G1P[8]	2009-04-27	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC174970	RVA/Human_wt/IND/N210/2004/G10P[11]	2004-02-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	A1
KC175078	RVA/Human_wt/IND/N37/2003/G10P[11]	2003-01-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
JF490095	human/Victoria/CK00002/2004/G1P[8]	2004-04-30	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175209	RVA/Human_wt/IND/N228/2004/G10P[11]	2004-03-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
KC193607	RVA/Human_wt/Bel/BE00001/2004/G1P[8]	2004-03-06	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027902	RVA/Human_wt/AUS/CK00092/2009/G1P[8]	2009-09-29	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JN258854	RVA/Human_wt/Bel/BE00079/2002/G1P[8]	2002-01-21	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490206	human/Victoria/CK00014/2004/G1P[8]	2004-12-26	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC174916	RVA/Human_wt/IND/N138/2003/G10P[11]	2003-11-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
AB861951	RVA/Human_tc/KEN/KDH633/2010/G12P[6]	2010-03-XX	5	A	Kenya	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490195	human/Victoria/CK00012/2004/G1P[8]	2004-10-13	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392154	RVA/Human_wt/BEL/BE00020/2006/G1P[8]	2006-03-27	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392334	RVA/Human_wt/BEL/BE00038/2008/G1P[8]	2008-03-31	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JN258810	RVA/Human_wt/Bel/BE00067/2000/G1P[8]	2000-02-25	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490443	human/Victoria/CK00037/2006/G1P[8]	2006-06-24	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392071	RVA/Human_wt/BEL/BE00013/2006/G1P[8]	2006-01-23	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175264	RVA/Human_wt/IND/N292/2004/G10P[11]	2004-05-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
KC193618	RVA/Human_wt/Bel/BE00061/2000/G1P[8]	2000-01-22	5	A	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490250	human/Victoria/CK00018/2005/G1P[8]	2005-06-19	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027870	RVA/Human_wt/AUS/CK00088/2009/G1P[8]	2009-03-13	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175001	RVA/Human_wt/IND/N240/2004/G10P[11]	2004-03-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
HQ392214	RVA/Human_wt/BEL/BE00027/2008/G1P[8]	2008-01-07	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392243	RVA/Human_wt/BEL/BE00029/2008/G1P[8]	2008-01-13	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392401	RVA/Human_wt/BEL/BE00045/2009/G1P[8]	2009-03-19	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027966	RVA/Human_wt/AUS/CK00099/2010/G1P[8]	2010-05-22	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027793	RVA/Human_wt/AUS/CK00078/2007/G1P[8]	2007-11-26	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC174927	RVA/Human_wt/IND/N190/2004/G10P[11]	2004-01-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
HQ392280	RVA/Human_wt/BEL/BE00033/2008/G1P[8]	2008-02-28	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC174938	RVA/Human_wt/IND/N191/2004/G10P[11]	2004-01-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
KC174949	RVA/Human_wt/IND/N192/2004/G10P[11]	2004-01-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
KC193628	RVA/Human_wt/Bel/BE00092/2003/G1P[8]	2003-03-28	5	A	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175110	RVA/Human_wt/IND/N160/2003/G10P[11]	2003-12-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
HQ392033	RVA/Human_wt/BEL/BE00007/2005/G1P[8]	2005-03-19	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490514	human/Victoria/CK00047/2006/G1P[8]	2006-08-10	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392313	RVA/Human_wt/BEL/BE00036/2008/G1P[8]	2008-02-25	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392013	RVA/Human_wt/BEL/BE00004/2005/G1P[8]	2005-02-28	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392174	RVA/Human_wt/BEL/BE00022/2007/G1P[8]	2007-02-05	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027832	RVA/Human_wt/AUS/CK00084/2008/G1P[8]	2008-02-13	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JN258892	RVA/Human_wt/Bel/BE00093/2003/G1P[8]	2003-04-15	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490294	human/Victoria/CK00022/2005/G1P[8]	2005-02-15	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392291	RVA/Human_wt/BEL/BE00034/2008/G1P[8]	2008-03-03	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392345	RVA/Human_wt/BEL/BE00039/2008/G1P[8]	2008-03-11	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175089	RVA/Human_wt/IND/N83/2003/G10P[11]	2003-03-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	A1
HQ392368	RVA/Human_wt/BEL/BE00042/2008/G1P[8]	2008-08-05	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
HQ392412	RVA/Human_wt/BEL/BE00048/2009/G1P[8]	2009-07-06	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JN258907	RVA/Human_wt/Bel/BE00094/2009/G1P[8]	2010-01-13	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
KC175275	RVA/Human_wt/IND/N313/2004/G10P[11]	2004-05-XX	5	A	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	A1
JN258833	RVA/Human_wt/Bel/BE00073/2001/G1P[8]	2001-03-25	5	A	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JF490495	human/Victoria/CK00045/2006/G1P[8]	2006-11-06	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
JX027866	RVA/Human_wt/AUS/CK00087/2009/G1P[8]	2009-02-27	5	A	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	A1
