strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KF636264	RVA/Human_wt/ZAF/MRC_DPRU2330/2009/G1P[8]	2009-06-22	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636165	RVA/Human_wt/ZAF/MRC_DPRU2306/2009/G1P[8]	2009-06-09	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636143	RVA/Human_wt/ZMB/MRC_DPRU3491/2009/G12P[6]	2009-09-08	7	T	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636209	RVA/Human_wt/ZAF/MRC_DPRU1544/2010/G1P[8]	2010-07-25	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636176	RVA/Human_wt/ZAF/MRC_DPRU2061/2010/G1P[8]	2010-08-10	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636330	RVA/Human_wt/ZAF/MRC_DPRU1289/2007/G1P[8]	2007-04-27	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636220	RVA/Human_wt/ZAF/MRC_DPRU1262/2004/G1P[8]	2004-06-01	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636231	RVA/Human_wt/ZAF/MRC_DPRU2035/2010/G1P[8]	2010-07-19	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636275	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636154	RVA/Human_wt/ZAF/MRC_DPRU2325/2009/G1P[8]	2009-06-19	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF636198	RVA/Human_wt/ZAF/MRC_DPRU2030/2010/G1P[8]	2010-07-12	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC412038	RVA/Human_wt/ARG/Arg4671/2006/G4P6	2006-04-14	7	T	Argentina	Gx_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	T1
KF371705	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371727	RVA/Human_wt/CHN/A16/2000/G3P[8]	2000-12-20	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ094906	LL11131083	2011-01-29	7	T	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	T1
KF371956	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371664	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371793	RVA/Human_wt/CHN/E1857/2009/G3P[8]	2009-10-12	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371782	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371760	RVA/Human_wt/CHN/E707/2007/G3P[8]	2007-10-18	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ094905	LL11131077	2011-01-25	7	T	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	T1
KF371695	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371815	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371989	RVA/Human_wt/CHN/Y106/2004/G3P[8]	2004-10-21	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ094903	LL10131400	2010-11-20	7	T	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	T1
KF371912	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371881	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371934	RVA/Human_wt/CHN/L1621/2013/G3P[8]	2013-03-02	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371804	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ094902	LL09131481	2009-12-29	7	T	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	T1
KF371674	RVA/Human_tc/CHN/L148/2004/G3P[8]	2004-12-02	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371902	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371749	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371685	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371716	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371837	RVA/Human_wt/CHN/E2422/2010/G3P[8]	2010-12-07	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ094904	LL10131412	2010-12-03	7	T	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	T1
KF371848	RVA/Human_wt/CHN/E2432/2010/G3P[8]	2010-12-12	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371826	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371771	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371923	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371967	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF372011	RVA/Human_wt/CHN/Z1602/2012/G3P[8]	2012-01-11	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371892	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371945	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371859	RVA/Human_wt/CHN/E2461/2011/G3P[8]	2011-01-09	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371978	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF372000	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371870	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF371738	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	7	T	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752582	RVA/Human_wt/ZAF/MRC_DPRU121/2011/G1P[8]	2011-06-27	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752034	RVA/Human_wt/SEN/MRC_DPRU2136/2009/G1P[6]	2009-02-19	7	T	Senegal	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751930	RVA/Human_wt/SWZ/MRC_DPRU5119/2010/G1P[8]	2010-09-15	7	T	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ753079	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ753568	RVA/Human_wt/ZAF/MRC_DPRU4079_11/2011/G1P[8]	2011-07-12	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752012	RVA/Human_wt/ZAF/MRC_DPRU6954/2011/G1P[8]	2011-09-24	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751875	RVA/Human_wt/ZMB/MRC_DPRU3507/2009/G12P[6]	2009-11-21	7	T	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752358	RVA/Human_wt/ZAF/MRC_DPRU75/2012/G12P[8]	2012-05-25	7	T	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ753756	RVA/Human_wt/TZA/MRC_DPRU4555/2011/GXP[X]	2011-03-31	7	T	Tanzania	Gx_P[x]_I1_Rx_Cx_Mx_Ax_N1_T1_E1_H1	T1
KJ752538	RVA/Human_wt/ZAF/MRC_DPRU2107/2003/G1P[6]	2003-08-05	7	T	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752258	RVA/Human_wt/ZAF/MRC_DPRU1190/2009/G1P[8]	2009-06-02	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752494	RVA/Human_wt/ZAF/MRC_DPRU948/2002/G1P[6]	2002-02-17	7	T	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751765	RVA/Human_wt/ZAF/MRC_DPRU724/2006/G3P[8]	2006-04-12	7	T	South_Africa	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752637	RVA/Human_wt/ZMB/MRC_DPRU3488/2009/G12P[6]	2009-07-20	7	T	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752527	RVA/Human_wt/ZMB/MRC_DPRU1680/2008/G12P[6]	2008-10-19	7	T	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752224	RVA/Human_wt/ZAF/MRC_DPRU1840_07/2007/G1P[8]	2007-09-09	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751831	RVA/Human_wt/ZAF/MRC_DPRU1389/2009/G1P[8]	2009-09-16	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752560	RVA/Human_wt/ZAF/MRC_DPRU426/2004/G1P[8]	2004-03-24	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752292	RVA/Human_wt/ZMB/MRC_DPRU3495/2009/G9P[6]	2009-10-19	7	T	Zambia	G9_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752413	RVA/Human_wt/ZAF/MRC_DPRU400/2003/G1P[8]	2003-04-17	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752424	RVA/Human_wt/ZAF/MRC_DPRU4569/2002/G1P[6]	2002-08-12	7	T	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752593	RVA/Human_wt/TGO/MRC_DPRU5171/2010/G12P[8]	2010-12-XX	7	T	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751588	RVA/Human_wt/TGO/MRC_DPRU5144/2010/G12P[8]	2010-09-XX	7	T	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752380	RVA/Human_wt/TGO/MRC_DPRU1689/2008/G12P[6]	2008-12-23	7	T	Togo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751754	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	7	T	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752001	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	7	T	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752325	RVA/Human_wt/ZAF/MRC_DPRU2198/2003/G1P[8]	2003-09-26	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752281	RVA/Human_wt/GMB/MRC_DPRU3174/2010/G1P[8]	2010-01-11	7	T	Gambia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751820	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	7	T	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751979	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	7	T	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF500516	RVA/Human_wt/USA/12US1134/2012/G3P[9]	2012-04-16	7	T	USA	G3_P[9]_I2_R2_C2_M2_A3_N2_T1_E2_H3	T1
KJ752466	RVA/Human_wt/ZAF/MRC_DPRU1911/2007/G12P[6]	2007-10-18	7	T	South_Africa	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752169	RVA/Human_wt/ZAF/MRC_DPRU799/2006/G1P[8]	2006-05-16	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ752147	RVA/Human_wt/ZAF/MRC_DPRU120/2011/G1P[8]	2011-06-27	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ751688	RVA/Human_wt/ZAF/MRC_DPRU1270/2009/G1P[8]	2009-08-07	7	T	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF447869	GX82	2010-03-05	7	T	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	T1
KJ870919	RVA/Human_wt/COD/KisB521/2008/G12P[6]	2008-10-29	7	T	Democratic_Republic_of_the_Congo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KJ870930	RVA/Human_wt/COD/KisB504/2009/G1P[6]	2009-01-28	7	T	Democratic_Republic_of_the_Congo	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KF447847	GX77	2010-03-01	7	T	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	T1
KF447858	GX78	2010-03-01	7	T	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	T1
KF041437	GX54	2010-01-20	7	T	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	T1
JN651783	RVA/Human_wt/Bel/BE00059/1999/G1P[8]	1999-12-05	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_Hx	T1
HQ392319	RVA/Human_wt/BEL/BE00036/2008/G1P[8]	2008-02-25	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC175189	RVA/Human_wt/IND/N212/2004/G10P[11]	2004-02-XX	7	T	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	T1
KC174885	RVA/Human_wt/IND/N62/2003/G10P[11]	2003-02-XX	7	T	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	T1
HQ392112	RVA/Human_wt/BEL/BE00016/2006/G1P[8]	2006-01-30	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392420	RVA/Human_wt/BEL/BE00048/2009/G1P[8]	2009-07-06	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490342	human/Victoria/CK00027/2054/G1P[8]	2005-12-17	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392163	RVA/Human_wt/BEL/BE00021/2007/G1P[8]	2007-01-13	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490550	human/Victoria/CK00050/2005/G1P[8]	2005-09-22	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN258781	RVA/Human_wt/Bel/BE00052/1999/G1P[8]	1999-12-23	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC175036	RVA/Human_wt/IND/N291/2004/G10P[11]	2004-05-XX	7	T	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	T1
HQ392365	RVA/Human_wt/BEL/BE00040/2008/G1P[8]	2008-03-20	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392372	RVA/Human_wt/BEL/BE00042/2008/G1P[8]	2008-08-05	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JX027807	RVA/Human_wt/AUS/CK00082/2007/G1P[8]	2007-12-30	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN635551	RVA/Human_wt/Bel/BE00111/2001/G1P[8]	2001-06-13	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	T1
AB861964	RVA/Human_tc/KEN/KDH651/2010/G12P[8]	2010-03-XX	7	T	Kenya	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC174972	RVA/Human_wt/IND/N210/2004/G10P[11]	2004-02-XX	7	T	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	T1
KC195757	RVA/Human_wt/AUS/CK00093/2009/G1P[8]	2009-10-23	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490485	human/Victoria/CK00043/2006/G1P[8]	2006-10-14	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC193620	RVA/Human_wt/Bel/BE00061/2000/G1P[8]	2000-01-22	7	T	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JX027874	RVA/Human_wt/AUS/CK00088/2009/G1P[8]	2009-03-13	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392023	RVA/Human_wt/BEL/BE00006/2005/G1P[8]	2005-03-12	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN258947	RVA/Human_wt/Bel/BE00112/2009/G1P[8]	2001-05-13	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC769357	RVA/Human_wt/AUS/CK00064/2007/G1P[8]	2007-10-10	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490221	human/Victoria/CK00015/2005/G1P[8]	2005-04-13	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN651761	RVA/Human_wt/Bel/BE00057/1999/G1P[8]	1999-12-28	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	T1
JX027664	RVA/Human_wt/AUS/CK00053/2007/G1P[8]	2007-08-29	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490331	human/Victoria/CK00026/2005/G1P[8]	2005-11-14	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN258938	RVA/Human_wt/Bel/BE00100/2009/G1P[8]	2010-03-03	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN651881	RVA/Human_wt/Bel/BE00108/2010/G1P[8]	2010-04-20	7	T	Belgium	Gx_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	T1
HQ392211	RVA/Human_wt/BEL/BE00025/2007/G1P[8]	2007-03-22	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490122	human/Victoria/CK00004/2004/G1P[8]	2004-07-07	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490254	human/Victoria/CK00018/2005/G1P[8]	2005-06-19	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN651826	RVA/Human_wt/Bel/BE00089/2002/G1P[8]	2002-12-14	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JX027719	RVA/Human_wt/AUS/CK00063/2007/G1P[8]	2007-10-08	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JX027686	RVA/Human_wt/AUS/CK00056/2007/G1P[8]	2007-09-17	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
KC769379	RVA/Human_wt/AUS/CK00066/2007/G1P[8]	2007-10-17	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392240	RVA/Human_wt/BEL/BE00029/2008/G1P[8]	2008-01-13	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
AB861975	RVA/Human_tc/KEN/KDH684/2010/G12P[6]	2010-04-XX	7	T	Kenya	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392284	RVA/Human_wt/BEL/BE00033/2008/G1P[8]	2008-02-28	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JF490452	human/Victoria/CK00039/2006/G1P[8]	2006-09-27	7	T	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392000	RVA/Human_wt/BEL/BE00003/2004/G9P[8]	2004-06-23	7	T	Belgium	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
JN651859	RVA/Human_wt/Bel/BE00106/2001/G1P[8]	2001-05-08	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	T1
HQ392145	RVA/Human_wt/BEL/BE00019/2006/G1P[8]	2006-02-09	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
HQ392199	RVA/Human_wt/BEL/BE00024/2007/G1P[8]	2007-03-18	7	T	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	T1
