strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
JN116520	RVA/Human_wt/BFA/240_BF/2010/G6P[6]	2010-01-19	6	I	Burkina_Faso	G6_P[6]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JN116525	RVA/Human_wt/BFA/272_BF/2010/G6P[6]	2010-02-02	6	I	Burkina_Faso	G6_P[6]_I2_Rx_Cx_Mx_A2_N2_T2_E2_H2	I2
JN116522	RVA/Human_wt/BFA/238_BF/2010/G6P[6]	2010-01-19	6	I	Burkina_Faso	G6_P[6]_I2_Rx_Cx_Mx_A2_Nx_T2_E2_H2	I2
JN116524	RVA/Human_wt/BFA/265_BF/2010/G6P[6]	2010-01-28	6	I	Burkina_Faso	G6_P[6]_I2_Rx_Cx_Mx_A2_N2_T2_E2_H2	I2
JN116523	RVA/Human_wt/BFA/263_BF/2010/G6P[6]	2010-01-27	6	I	Burkina_Faso	G6_P[6]_I2_Rx_Cx_Mx_A2_N2_T2_E2_H2	I2
GQ468559	Nov04_H429	2004-03-XX	6	I	Russia	Gx_P[6]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ468562	Nov04_H676	2004-06-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_Hx	I2
GQ468560	Nov04_H431	2004-03-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ477087	RUS_Nov06_K10	2006-04-XX	6	I	Russia	Gx_P[9]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ477086	RUS_Nov06_K2	2006-01-XX	6	I	Russia	Gx_P[9]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ468564	RUS_Nov05_202	2005-05-XX	6	I	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ468557	Nov04_H391	2004-02-XX	6	I	Russia	Gx_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_Hx	I2
GU390442	Nov08_2929	2008-01-XX	6	I	Russia	Gx_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
HQ738590	Omsk08_412	2008-04-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390421	Nov04_H383	2004-02-XX	6	I	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390452	Nov09_EZ	2009-04-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390427	RUS_Nov05_29	2005-03-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390434	Nov05_137	2005-04-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390425	Nov05_10	2005-03-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ043293	CMH028/07	2007-02-XX	6	I	Thailand	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_Hx	I2
HQ738594	Omsk08_418	2008-04-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ043294	CMH030/07	2007-02-XX	6	I	Thailand	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
HQ738591	Omsk08_464	2008-04-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ477113	Omsk08_475	2008-05-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_Hx	I2
HQ738588	Omsk08_375	2008-03-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
HQ738585	Omsk08_471	2008-02-XX	6	I	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ477108	Omsk07_88	2007-03-XX	6	I	Russia	Gx_P[8]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ043298	CMH070/07	2007-04-XX	6	I	Thailand	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_Hx	I2
JQ043296	CMH049/07	2007-03-XX	6	I	Thailand	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
GU138214	Omsk07_87	2007-03-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GU390446	Omsk08_336	2008-03-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
GQ477100	RUS_Nov08_3277	2008-04-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ230064	RUS_Nov06_1283	2006-07-XX	6	I	Russia	G2_P[x]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ818153	Hu/RUS/Omsk08_380/2008/G2P[4]	2008-03-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JQ818152	Hu/RUS/Omsk08_257/2008/G2P[4]	2008-01-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
JF460827	Hu/BEL/F01322/2009/G3P[6]	2009-02-18	6	I	Belgium	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
JX094032	RVA/Human_wt/SVN/SI_R56/07/2007/G6P[11]	2007-01-05	6	I	Slovenia	G6_P[11]_I2_R2_C2_M2_A13_N2_T6_E2_H3	I2
JF460838	Hu/BEL/F01498/2009/G3P[6]	2009-03-14	6	I	Belgium	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
JQ358766	RVA/Human_wt/IND/mcs60/2011/G3P[10]	2011-02-14	6	I	India	G3_P[10]_I2_R2_C2_M5_A2_N5_T5_E2_H3	I2
JX040422	RVA/human_wt/IND/N_1/2009/G6P[14]	2009-01-XX	6	I	India	G6_P[14]_I2_R2_C2_Mx_A11_N2_T6_E2_H3	I2
JX307600	RVA/Human_wt/IND/mcs65/2011/G8P[4]	2011-02-15	6	I	India	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H3	I2
JX307599	RVA/Human_wt/IND/mcs63/2011/G8P[4]	2011-02-15	6	I	India	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H3	I2
JX307602	RVA/Human_wt/IND/mcs90/2011/G8P[4]	2011-02-22	6	I	India	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H3	I2
JX307601	RVA/Human_wt/IND/mcs72/2011/G8P[4]	2011-02-17	6	I	India	G8_P[4]_I2_R2_C2_M5_A2_N2_T2_E2_H3	I2
KF636361	RVA/Human_wt/ZMB/MRC_DPRU1621/2008/G8P[4]	2008-10-19	6	I	Zambia	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
AB796449	RVA/human_wt/JPN/OH3385/2012/G1P[8]	2012-01-26	6	I	Japan	G1_P[8]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
JX567763	RVA/Human_wt/AUS/V585/2011/G10P[14]	2011-08-19	6	I	Australia	G10_P[14]_I2_R2_C2_M2_A11_N2_T6_E2_H3	I2
KF636326	RVA/Human_wt/ZAF/MRC_DPRU1061/2009/G2P[4]	2009-05-18	6	I	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KF636315	RVA/Human_wt/ZMB/MRC_DPRU3463/2009/G8P[4]	2009-04-13	6	I	Zambia	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KF636349	RVA/Human_wt/SWZ/MRC_DPRU4390/2010/G8G9P[6]_mixed_genotype	2010-07-22	6	I	Swaziland	G8_G9_P[6]_I2_R2_C2_M2_A2_N1_N2_T2_E2_H2_mixed_genotype	I2
AB796451	RVA/human_wt/JPN/OH3506/2012/G1P[8]	2012-03-21	6	I	Japan	G1_P[8]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
AB796450	RVA/human_wt/JPN/OH3493/2012/G1P[8]	2012-03-12	6	I	Japan	G1_P[8]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
AB796454	RVA/human_wt/JPN/OH3625/2012/G1P[8]	2012-05-19	6	I	Japan	G1_P[8]_I2_Rx_Cx_Mx_Ax_Nx_Tx_E2_H2	I2
GU138215	Hu/RUS/Omsk07_83/2007/G2P[4]	2007-02-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
KJ752220	RVA/Human_wt/ZAF/MRC_DPRU358/2000/G9P[6]	2000-02-11	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751728	RVA/Human_wt/ETH/MRC_DPRU4962/2010/G3P[6]	2010-08-20	6	I	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
GQ477093	Hu/RUS/Nov07_2417/2007/G2P[4]	2007-08-XX	6	I	Russia	Gx_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	I2
KJ752622	RVA/Human_wt/SEN/MRC_DPRU2053/2009/G8P[6]	2009-01-02	6	I	Senegal	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752132	RVA/Human_wt/ETH/MRC_DPRU1844_08/2008/G3P[6]	2008-07-23	6	I	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751816	RVA/Human_wt/ZAF/MRC_DPRU797/2000/G9P[6]	2000-05-04	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752099	RVA/Human_wt/ETH/MRC_DPRU1873/2008/G3P[6]	2008-12-29	6	I	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752354	RVA/Human_wt/GNB/MRC_DPRU5615/2011/G6P[6]	2011-03-26	6	I	Guinea_Bissau	G6_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752512	RVA/Human_wt/ZAF/MRC_DPRU421/2002/G9P[6]	2002-02-14	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752462	RVA/Human_wt/ZWE/MRC_DPRU3347/2010/G8P[4]	2010-06-26	6	I	Zimbabwe	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751673	RVA/Human_wt/ZAF/MRC_DPRU4079_00/2000/G9P[6]	2000-10-11	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752121	RVA/Human_wt/GNB/MRC_DPRU5625/2011/G6P[6]	2011-04-21	6	I	Guinea_Bissau	G6_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752688	RVA/Human_wt/ZAF/MRC_DPRU774/2000/G9P[6]	2000-04-04	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ753111	RVA/Human_wt/SWZ/MRC_DPRU2995/2009/G1P[8]_mixed_genotype	2009-09-15	6	I	Swaziland	G1_P[8]_I2_R1_R2_C1_M1_A2_N1_N2_T2_E1_E2_H2_mixed_genotype	I2
KJ751606	RVA/Human_wt/TZA/MRC_DPRU4576/2010/G8P[4]	2010-10-15	6	I	Tanzania	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752409	RVA/Human_wt/ZAF/MRC_DPRU81/2007/G2P[4]	2007-02-20	6	I	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752187	RVA/Human_wt/TGO/MRC_DPRU5164/2010/G3P[6]	2010-11-XX	6	I	Togo	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751617	RVA/Human_wt/TZA/MRC_DPRU4568/2011/G8P[4]	2011-01-14	6	I	Tanzania	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751706	RVA/Human_wt/ZAF/MRC_DPRU384/2000/G9P[6]	2000-02-14	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751893	RVA/Human_wt/ETH/MRC_DPRU2241/2009/G3P[6]	2009-07-18	6	I	Ethiopia	G3_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ753314	RVA/Human_wt/ZAF/MRC_DPRU3861/2000/G9P[X]	2000-08-28	6	I	South_Africa	G9_P[x]_I2_Rx_Cx_Mx_A2_N2_T2_E2_H2	I2
KJ752209	RVA/Human_wt/ZAF/MRC_DPRU82/2012/G2P[4]	2012-06-14	6	I	South_Africa	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ753527	RVA/Human_wt/SEN/MRC_DPRU1915/2008/G2P[4]	2008-08-07	6	I	Senegal	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752398	RVA/Human_wt/GMB/MRC_DPRU3180/2010/G2P[6]	2010-01-21	6	I	Gambia	G2_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ751662	RVA/Human_wt/ZAF/MRC_DPRU11070/1999/G9P[6]	1999-12-07	6	I	South_Africa	G9_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ752666	RVA/Human_wt/UGA/MRC_DPRU1922/2008/G8P[4]	2008-06-18	6	I	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KF500523	RVA/Human_wt/USA/12US1134/2012/G3P[9]	2012-04-16	6	I	USA	G3_P[9]_I2_R2_C2_M2_A3_N2_T1_E2_H3	I2
KJ752165	RVA/Human_wt/TGO/MRC_DPRU5124/2010/G2P[4]	2010-06-XX	6	I	Togo	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KJ870882	RVA/Human_wt/COD/KisB565/2010/G8P[6]	2010-04-22	6	I	Democratic_Republic_of_the_Congo	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KF690129	RVA/Human_wt/AUS/RCH272/2012/G3P[14]	2012-07-25	6	I	Australia	G3_P[14]_I2_R3_C3_M3_A9_N2_T6_E2_H3	I2
KJ870893	RVA/Human_wt/COD/KisB554/2010/G8P[6]	2010-02-27	6	I	Democratic_Republic_of_the_Congo	G8_P[6]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443635	RVA/Human_wt/AUS/CK20028/2006/G2P[4]	2006-07-27	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443679	RVA/Human_wt/AUS/CK20006/2000/G2P[4]	2000-08-04	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443657	RVA/Human_wt/AUS/CK20016/2000/G2P[4]	2000-09-14	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175284	RVA/Human_wt/IND/N313/2004/G10P[11]	2004-05-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443138	RVA/Human_wt/AUS/CK20057/2010/G2P[4]	2010-11-14	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443481	RVA/Human_wt/AUS/CK20058/2010/G2P[4]	2010-11-15	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443404	RVA/Human_wt/AUS/CK20035/2006/G2P[4]	2006-11-25	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443292	RVA/Human_wt/AUS/CK20017/2000/G2P[4]	2000-09-17	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443536	RVA/Human_wt/AUS/CK20014/2000/G2P[4]	2000-09-11	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175032	RVA/Human_wt/IND/N284/2004/G10P[11]	2004-05-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC175087	RVA/Human_wt/IND/N37/2003/G10P[11]	2003-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175185	RVA/Human_wt/IND/N198/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175130	RVA/Human_wt/IND/N184/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175163	RVA/Human_wt/IND/N196/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175152	RVA/Human_wt/IND/N188/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443281	RVA/Human_wt/AUS/CK20054/2010/G2P[4]	2010-10-14	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443415	RVA/Human_wt/AUS/CK20056/2010/G2P[4]	2010-10-24	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175262	RVA/Human_wt/IND/N259/2004/G10P[11]	2004-04-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443723	RVA/Human_wt/AUS/CK20007/2000/G2P[4]	2000-08-13	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC174999	RVA/Human_wt/IND/N223/2004/G10P[11]	2004-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC443182	RVA/Human_wt/AUS/CK20015/2000/G2P[4]	2000-09-12	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443514	RVA/Human_wt/AUS/CK20023/2006/G2P[4]	2006-05-17	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175098	RVA/Human_wt/IND/N83/2003/G10P[11]	2003-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC443338	RVA/Human_wt/AUS/CK20033/2006/G2P[4]	2006-10-19	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175010	RVA/Human_wt/IND/N240/2004/G10P[11]	2004-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175229	RVA/Human_wt/IND/N232/2004/G10P[11]	2004-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC174925	RVA/Human_wt/IND/N138/2003/G10P[11]	2003-11-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175240	RVA/Human_wt/IND/N243/2004/G10P[11]	2004-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC174881	RVA/Human_wt/IND/N39/2003/G10P[11]	2003-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443149	RVA/Human_wt/AUS/CK20012/2000/G2P[4]	2000-09-07	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC174958	RVA/Human_wt/IND/N192/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443437	RVA/Human_wt/AUS/CK20009/2000/G2P[4]	2000-09-01	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175108	RVA/Human_wt/IND/N137/2003/G10P[11]	2003-11-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC443701	RVA/Human_wt/AUS/CK20024/2006/G2P[4]	2006-07-01	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175043	RVA/Human_wt/IND/N291/2004/G10P[11]	2004-05-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC174892	RVA/Human_wt/IND/N62/2003/G10P[11]	2003-02-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC174870	RVA/Human_wt/IND/N36/2003/G10P[11]	2003-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443569	RVA/Human_wt/AUS/CK20029/2006/G2P[4]	2006-07-28	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443248	RVA/Human_wt/AUS/CK20032/2006/G2P[4]	2006-09-20	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443426	RVA/Human_wt/AUS/CK20011/2000/G2P[4]	2000-09-06	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443327	RVA/Human_wt/AUS/CK20030/2006/G2P[4]	2006-08-06	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443767	RVA/Human_wt/AUS/CK20027/2006/G2P[4]	2006-07-19	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443624	RVA/Human_wt/AUS/CK20052/2010/G2P[4]	2010-09-26	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443237	RVA/Human_wt/AUS/CK20045/2010/G2P[4]	2010-10-03	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175251	RVA/Human_wt/IND/N247/2004/G10P[11]	2004-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443756	RVA/Human_wt/AUS/CK20059/2010/G2P[4]	2010-11-16	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443525	RVA/Human_wt/AUS/CK20036/2007/G2P[4]	2007-05-02	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443690	RVA/Human_wt/AUS/CK20041/2010/G2P[4]	2010-09-01	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443646	RVA/Human_wt/AUS/CK20046/2010/G2P[4]	2010-10-28	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175119	RVA/Human_wt/IND/N160/2003/G10P[11]	2003-12-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC175141	RVA/Human_wt/IND/N187/2004/G10P[11]	2004-01-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443270	RVA/Human_wt/AUS/CK20050/2010/G2P[4]	2010-11-27	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443360	RVA/Human_wt/AUS/CK20047/2011/G2P[4]	2011-05-25	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443788	RVA/Human_wt/AUS/CK20051/2010/G2P[4]	2010-09-19	6	I	Australia	G2_P[4]_I2_R2_C2_M2_Ax_N2_T2_E2_H2	I2
KC174914	RVA/Human_wt/IND/N121/2003/G10P[11]	2003-10-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443226	RVA/Human_wt/AUS/CK20037/2008/G2P[4]	2008-01-09	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC443204	RVA/Human_wt/AUS/CK20055/2010/G2P[4]	2010-10-23	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175273	RVA/Human_wt/IND/N292/2004/G10P[11]	2004-05-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443470	RVA/Human_wt/AUS/CK20026/2006/G2P[4]	2006-07-09	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC175021	RVA/Human_wt/IND/N273/2004/G10P[11]	2004-05-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_Hx	I2
KC443448	RVA/Human_wt/AUS/CK20018/2000/G2P[4]	2000-09-20	6	I	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	I2
KC174903	RVA/Human_wt/IND/N74/2003/G10P[11]	2003-03-XX	6	I	India	G10_P[11]_I2_R2_C2_M2_A1_N1_T1_E2_H3	I2
KC443316	RVA/Human_wt/AUS/CK20004/2000/G1P[8]P[4]_mixed_genotype	2000-07-17	6	I	Australia	G1_P[4]_P[8]_I2_R2_C2_M1_A2_N1_N2_T2_E2_H2_mixed_genotype	I2
