strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KF636334	RVA/Human_wt/ZAF/MRC_DPRU1289/2007/G1P[8]	2007-04-27	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF636279	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF636213	RVA/Human_wt/ZAF/MRC_DPRU1544/2010/G1P[8]	2010-07-25	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC412045	RVA/Human_wt/ARG/Arg4671/2006/G4P6	2006-04-14	2	C	Argentina	Gx_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	C1
KC412044	RVA/Human_wt/ARG/Arg4605/2006/G4P6	2006-01-12	2	C	Argentina	Gx_P[6]_I1_R1_C1_M1_A8_N1_T7_E1_H1	C1
KF371949	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371775	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371916	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF372004	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371971	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371938	RVA/Human_wt/CHN/L1621/2013/G3P[8]	2013-03-02	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371906	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371720	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371786	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371982	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371993	RVA/Human_wt/CHN/Y106/2004/G3P[8]	2004-10-21	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371841	RVA/Human_wt/CHN/E2422/2010/G3P[8]	2010-12-07	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371753	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371689	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371699	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371764	RVA/Human_wt/CHN/E707/2007/G3P[8]	2007-10-18	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371808	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371863	RVA/Human_wt/CHN/E2461/2011/G3P[8]	2011-01-09	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371678	RVA/Human_tc/CHN/L148/2004/G3P[8]	2004-12-02	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371668	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371830	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371819	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371896	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371927	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371742	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371797	RVA/Human_wt/CHN/E1857/2009/G3P[8]	2009-10-12	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371709	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371885	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371960	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371731	RVA/Human_wt/CHN/A16/2000/G3P[8]	2000-12-20	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371874	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF371852	RVA/Human_wt/CHN/E2432/2010/G3P[8]	2010-12-12	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF372015	RVA/Human_wt/CHN/Z1602/2012/G3P[8]	2012-01-11	2	C	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752542	RVA/Human_wt/ZAF/MRC_DPRU2107/2003/G1P[6]	2003-08-05	2	C	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ753083	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752038	RVA/Human_wt/SEN/MRC_DPRU2136/2009/G1P[6]	2009-02-19	2	C	Senegal	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ753572	RVA/Human_wt/ZAF/MRC_DPRU4079_11/2011/G1P[8]	2011-07-12	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752531	RVA/Human_wt/ZMB/MRC_DPRU1680/2008/G12P[6]	2008-10-19	2	C	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752228	RVA/Human_wt/ZAF/MRC_DPRU1840_07/2007/G1P[8]	2007-09-09	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752016	RVA/Human_wt/ZAF/MRC_DPRU6954/2011/G1P[8]	2011-09-24	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752428	RVA/Human_wt/ZAF/MRC_DPRU4569/2002/G1P[6]	2002-08-12	2	C	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752151	RVA/Human_wt/ZAF/MRC_DPRU120/2011/G1P[8]	2011-06-27	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751835	RVA/Human_wt/ZAF/MRC_DPRU1389/2009/G1P[8]	2009-09-16	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752597	RVA/Human_wt/TGO/MRC_DPRU5171/2010/G12P[8]	2010-12-XX	2	C	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751879	RVA/Human_wt/ZMB/MRC_DPRU3507/2009/G12P[6]	2009-11-21	2	C	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752641	RVA/Human_wt/ZMB/MRC_DPRU3488/2009/G12P[6]	2009-07-20	2	C	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751824	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	2	C	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752173	RVA/Human_wt/ZAF/MRC_DPRU799/2006/G1P[8]	2006-05-16	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752417	RVA/Human_wt/ZAF/MRC_DPRU400/2003/G1P[8]	2003-04-17	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751934	RVA/Human_wt/SWZ/MRC_DPRU5119/2010/G1P[8]	2010-09-15	2	C	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ753108	RVA/Human_wt/SWZ/MRC_DPRU2995/2009/G1P[8]_mixed_genotype	2009-09-15	2	C	Swaziland	G1_P[8]_I2_R1_R2_C1_M1_A2_N1_N2_T2_E1_E2_H2_mixed_genotype	C1
KJ751983	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	2	C	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751692	RVA/Human_wt/ZAF/MRC_DPRU1270/2009/G1P[8]	2009-08-07	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752262	RVA/Human_wt/ZAF/MRC_DPRU1190/2009/G1P[8]	2009-06-02	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752362	RVA/Human_wt/ZAF/MRC_DPRU75/2012/G12P[8]	2012-05-25	2	C	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751769	RVA/Human_wt/ZAF/MRC_DPRU724/2006/G3P[8]	2006-04-12	2	C	South_Africa	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751758	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	2	C	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752470	RVA/Human_wt/ZAF/MRC_DPRU1911/2007/G12P[6]	2007-10-18	2	C	South_Africa	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752005	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	2	C	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752285	RVA/Human_wt/GMB/MRC_DPRU3174/2010/G1P[8]	2010-01-11	2	C	Gambia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752586	RVA/Human_wt/ZAF/MRC_DPRU121/2011/G1P[8]	2011-06-27	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752329	RVA/Human_wt/ZAF/MRC_DPRU2198/2003/G1P[8]	2003-09-26	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ751592	RVA/Human_wt/TGO/MRC_DPRU5144/2010/G12P[8]	2010-09-XX	2	C	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752564	RVA/Human_wt/ZAF/MRC_DPRU426/2004/G1P[8]	2004-03-24	2	C	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752498	RVA/Human_wt/ZAF/MRC_DPRU948/2002/G1P[6]	2002-02-17	2	C	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752296	RVA/Human_wt/ZMB/MRC_DPRU3495/2009/G9P[6]	2009-10-19	2	C	Zambia	G9_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ752630	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	2	C	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	C1
KJ752384	RVA/Human_wt/TGO/MRC_DPRU1689/2008/G12P[6]	2008-12-23	2	C	Togo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ870912	RVA/Human_wt/COD/KisB521/2008/G12P[6]	2008-10-29	2	C	Democratic_Republic_of_the_Congo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KF447840	GX77	2010-03-01	2	C	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	C1
KF447851	GX78	2010-03-01	2	C	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	C1
KF447862	GX82	2010-03-05	2	C	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	C1
KF041442	GX54	2010-01-20	2	C	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	C1
KJ870923	RVA/Human_wt/COD/KisB504/2009/G1P[6]	2009-01-28	2	C	Democratic_Republic_of_the_Congo	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KJ870901	RVA/Human_wt/COD/KisB332/2008/G4P[6]	2008-09-25	2	C	Democratic_Republic_of_the_Congo	G4_P[6]_I1_R1_C1_M1_A1_N1_T7_E1_H1	C1
HQ392173	RVA/Human_wt/BEL/BE00022/2007/G1P[8]	2007-02-05	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027909	RVA/Human_wt/AUS/CK00092/2009/G1P[8]	2009-09-29	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027977	RVA/Human_wt/AUS/CK00100/2010/G1P[8]	2010-05-23	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490412	human/Victoria/CK00034/2007/G1P[8]	2007-01-03	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392265	RVA/Human_wt/BEL/BE00031/2008/G1P[8]	2008-03-07	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC769427	RVA/Human_wt/AUS/CK00071/2007/G1P[8]	2007-11-06	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC195770	RVA/Human_wt/AUS/CK00081/2007/G1P[8]	2007-12-14	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC769306	RVA/Human_wt/AUS/CK00055/2007/G1P[8]	2007-09-05	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC769350	RVA/Human_wt/AUS/CK00061/2007/G1P[8]	2007-10-01	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC769339	RVA/Human_wt/AUS/CK00059/2007/G1P[8]	2007-09-27	2	C	Australia	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	C1
HQ392032	RVA/Human_wt/BEL/BE00007/2005/G1P[8]	2005-03-19	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN258823	RVA/Human_wt/Bel/BE00068/2000/G1P[8]	2000-02-28	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN651877	RVA/Human_wt/Bel/BE00107/2002/G1P[8]	2002-06-11	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	C1
JF490236	human/Victoria/CK00016/2005/G1P[8]	2005-05-08	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392277	RVA/Human_wt/BEL/BE00032/2008/G1P[8]	2008-02-05	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490115	human/Victoria/CK00003/2004/G1P[8]	2004-06-16	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN651841	RVA/Human_wt/Bel/BE00096/2010/G1P[8]	2010-02-14	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_Nx_T1_E1_H1	C1
HQ392395	RVA/Human_wt/BEL/BE00044/2009/G1P[8]	2009-02-10	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490269	human/Victoria/CK00019/2005/G1P[8]	2005-06-30	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
AB861968	RVA/Human_tc/KEN/KDH684/2010/G12P[6]	2010-04-XX	2	C	Kenya	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC443577	RVA/Human_wt/AUS/CK20019/2001/G1P[8]	2001-05-23	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027878	RVA/Human_wt/AUS/CK00088/2009/G1P[8]	2009-03-13	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027931	RVA/Human_wt/AUS/CK00095/2010/G1P[8]	2010-05-12	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN258943	RVA/Human_wt/Bel/BE00100/2009/G1P[8]	2010-03-03	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490356	human/Victoria/CK00028/2005/G1P[8]	2005-12-30	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN258789	RVA/Human_wt/Bel/BE00052/1999/G1P[8]	1999-12-23	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392121	RVA/Human_wt/BEL/BE00017/2006/G1P[8]	2006-02-13	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490379	human/Victoria/CK00030/2006/G1P[8]	2006-11-08	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490456	human/Victoria/CK00039/2006/G1P[8]	2006-09-27	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ391999	RVA/Human_wt/BEL/BE00003/2004/G9P[8]	2004-06-23	2	C	Belgium	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490225	human/Victoria/CK00015/2005/G1P[8]	2005-04-13	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027768	RVA/Human_wt/AUS/CK00075/2007/G1P[8]	2007-11-16	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027660	RVA/Human_wt/AUS/CK00053/2007/G1P[8]	2007-08-29	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392109	RVA/Human_wt/BEL/BE00016/2006/G1P[8]	2006-01-30	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490489	human/Victoria/CK00043/2006/G1P[8]	2006-10-14	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027724	RVA/Human_wt/AUS/CK00063/2007/G1P[8]	2007-10-08	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027921	RVA/Human_wt/AUS/CK00094/2009/G1P[8]	2009-10-26	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN651830	RVA/Human_wt/Bel/BE00089/2002/G1P[8]	2002-12-14	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392231	RVA/Human_wt/BEL/BE00028/2007/G1P[8]	2007-12-17	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490302	human/Victoria/CK00022/2005/G1P[8]	2005-02-15	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
KC193634	RVA/Human_wt/Bel/BE00092/2003/G1P[8]	2003-03-28	2	C	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392462	RVA/Human_wt/BEL/BE00049/2009/G1P[8]	2009-03-20	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392419	RVA/Human_wt/BEL/BE00048/2009/G1P[8]	2009-07-06	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JX027823	RVA/Human_wt/AUS/CK00083/2008/G1P[8]	2008-01-16	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392299	RVA/Human_wt/BEL/BE00034/2008/G1P[8]	2008-03-03	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN651798	RVA/Human_wt/Bel/BE00064/2000/G1P[8]	2000-02-08	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	C1
JN651819	RVA/Human_wt/Bel/BE00070/2001/G1P[8]	2001-03-02	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	C1
JX027693	RVA/Human_wt/AUS/CK00060/2007/G1P[8]	2007-09-27	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392079	RVA/Human_wt/BEL/BE00013/2006/G1P[8]	2006-01-23	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490345	human/Victoria/CK00027/2054/G1P[8]	2005-12-17	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392066	RVA/Human_wt/BEL/BE00012/2006/G1P[8]	2006-01-20	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
HQ392318	RVA/Human_wt/BEL/BE00036/2008/G1P[8]	2008-02-25	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JF490478	human/Victoria/CK00041/2006/G1P[8]	2006-10-03	2	C	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
JN258831	RVA/Human_wt/Bel/BE00073/2001/G1P[8]	2001-03-25	2	C	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	C1
