strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KF371969	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371883	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ094916	LL11131083	2011-01-29	11	H	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	H1
KF371872	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371740	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371925	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371817	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371806	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ094915	LL11131077	2011-01-25	11	H	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	H1
KJ094912	LL09131481	2009-12-29	11	H	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	H1
KF371784	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371707	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371773	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371894	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371687	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371980	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371958	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371904	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ094913	LL10131400	2010-11-20	11	H	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	H1
KF371666	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371828	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371947	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371914	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF372002	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371751	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371697	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751767	RVA/Human_wt/ZAF/MRC_DPRU724/2006/G3P[8]	2006-04-12	11	H	South_Africa	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF371718	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	11	H	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751932	RVA/Human_wt/SWZ/MRC_DPRU5119/2010/G1P[8]	2010-09-15	11	H	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752639	RVA/Human_wt/ZMB/MRC_DPRU3488/2009/G12P[6]	2009-07-20	11	H	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751877	RVA/Human_wt/ZMB/MRC_DPRU3507/2009/G12P[6]	2009-11-21	11	H	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752294	RVA/Human_wt/ZMB/MRC_DPRU3495/2009/G9P[6]	2009-10-19	11	H	Zambia	G9_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752496	RVA/Human_wt/ZAF/MRC_DPRU948/2002/G1P[6]	2002-02-17	11	H	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752382	RVA/Human_wt/TGO/MRC_DPRU1689/2008/G12P[6]	2008-12-23	11	H	Togo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752426	RVA/Human_wt/ZAF/MRC_DPRU4569/2002/G1P[6]	2002-08-12	11	H	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752327	RVA/Human_wt/ZAF/MRC_DPRU2198/2003/G1P[8]	2003-09-26	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751833	RVA/Human_wt/ZAF/MRC_DPRU1389/2009/G1P[8]	2009-09-16	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752003	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	11	H	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752443	RVA/Human_wt/SEN/MRC_DPRU4680/2010/G1G6P[8]_mixed_genotype	2010-12-20	11	H	Senegal	G1_G6_P[8]_I1_I2_R1_R2_C2_M1_A1_A2_N1_N2_T1_T2_E1_E2_H1_mixed_genotype	H1
KJ752283	RVA/Human_wt/GMB/MRC_DPRU3174/2010/G1P[8]	2010-01-11	11	H	Gambia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752468	RVA/Human_wt/ZAF/MRC_DPRU1911/2007/G12P[6]	2007-10-18	11	H	South_Africa	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ753570	RVA/Human_wt/ZAF/MRC_DPRU4079_11/2011/G1P[8]	2011-07-12	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752260	RVA/Human_wt/ZAF/MRC_DPRU1190/2009/G1P[8]	2009-06-02	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751756	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	11	H	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751690	RVA/Human_wt/ZAF/MRC_DPRU1270/2009/G1P[8]	2009-08-07	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752360	RVA/Human_wt/ZAF/MRC_DPRU75/2012/G12P[8]	2012-05-25	11	H	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ753081	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752036	RVA/Human_wt/SEN/MRC_DPRU2136/2009/G1P[6]	2009-02-19	11	H	Senegal	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752149	RVA/Human_wt/ZAF/MRC_DPRU120/2011/G1P[8]	2011-06-27	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752595	RVA/Human_wt/TGO/MRC_DPRU5171/2010/G12P[8]	2010-12-XX	11	H	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752562	RVA/Human_wt/ZAF/MRC_DPRU426/2004/G1P[8]	2004-03-24	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752014	RVA/Human_wt/ZAF/MRC_DPRU6954/2011/G1P[8]	2011-09-24	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752584	RVA/Human_wt/ZAF/MRC_DPRU121/2011/G1P[8]	2011-06-27	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751822	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	11	H	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ751981	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	11	H	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752415	RVA/Human_wt/ZAF/MRC_DPRU400/2003/G1P[8]	2003-04-17	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752540	RVA/Human_wt/ZAF/MRC_DPRU2107/2003/G1P[6]	2003-08-05	11	H	South_Africa	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752226	RVA/Human_wt/ZAF/MRC_DPRU1840_07/2007/G1P[8]	2007-09-09	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ753758	RVA/Human_wt/TZA/MRC_DPRU4555/2011/GXP[X]	2011-03-31	11	H	Tanzania	Gx_P[x]_I1_Rx_Cx_Mx_Ax_N1_T1_E1_H1	H1
KJ752529	RVA/Human_wt/ZMB/MRC_DPRU1680/2008/G12P[6]	2008-10-19	11	H	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752171	RVA/Human_wt/ZAF/MRC_DPRU799/2006/G1P[8]	2006-05-16	11	H	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ752628	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	11	H	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	H1
KJ751590	RVA/Human_wt/TGO/MRC_DPRU5144/2010/G12P[8]	2010-09-XX	11	H	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ870921	RVA/Human_wt/COD/KisB521/2008/G12P[6]	2008-10-29	11	H	Democratic_Republic_of_the_Congo	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KJ870932	RVA/Human_wt/COD/KisB504/2009/G1P[6]	2009-01-28	11	H	Democratic_Republic_of_the_Congo	G1_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KF447871	GX82	2010-03-05	11	H	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	H1
KF447849	GX77	2010-03-01	11	H	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	H1
KF447860	GX78	2010-03-01	11	H	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	H1
KF041439	GX54	2010-01-20	11	H	China	G4_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	H1
KJ870910	RVA/Human_wt/COD/KisB332/2008/G4P[6]	2008-09-25	11	H	Democratic_Republic_of_the_Congo	G4_P[6]_I1_R1_C1_M1_A1_N1_T7_E1_H1	H1
JX027859	RVA/Human_wt/AUS/CK00087/2009/G1P[8]	2009-02-27	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490306	human/Victoria/CK00023/2005/G1P[8]	2005-09-05	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392202	RVA/Human_wt/BEL/BE00025/2007/G1P[8]	2007-03-22	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490141	human/Victoria/CK00006/2004/G1P[8]	2004-07-22	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JX027882	RVA/Human_wt/AUS/CK00089/2009/G1P[8]	2009-05-10	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JN258796	RVA/Human_wt/Bel/BE00055/1999/G1P[8]	1999-12-27	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392248	RVA/Human_wt/BEL/BE00030/2008/G1P[8]	2008-01-17	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392435	RVA/Human_wt/BEL/BE00046/2008/G1P[8]	2008-11-05	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490537	human/Victoria/CK00049/2004/G1P[8]	2004-12-24	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JN635553	RVA/Human_wt/Bel/BE00111/2001/G1P[8]	2001-06-13	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	H1
HQ392104	RVA/Human_wt/BEL/BE00016/2006/G1P[8]	2006-01-30	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490526	human/Victoria/CK00048/2004/G1P[8]	2004-06-14	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392192	RVA/Human_wt/BEL/BE00024/2007/G1P[8]	2007-03-18	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JX027838	RVA/Human_wt/AUS/CK00085/2008/G1P[8]	2008-02-27	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490496	human/Victoria/CK00045/2006/G1P[8]	2006-11-06	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490152	human/Victoria/CK00007/2004/G1P[8]	2004-07-27	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JN651850	RVA/Human_wt/Bel/BE00103/2001/G1P[8]	2001-03-16	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	H1
JN651774	RVA/Human_wt/Bel/BE00058/1999/G1P[8]	1999-12-28	11	H	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392038	RVA/Human_wt/BEL/BE00009/2005/G1P[8]	2005-12-04	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JX027642	RVA/Human_wt/AUS/CK00051/2007/G1P[8]	2007-08-05	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392446	RVA/Human_wt/BEL/BE00047/2009/G1P[8]	2009-04-27	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490482	human/Victoria/CK00043/2006/G1P[8]	2006-10-14	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JX027925	RVA/Human_wt/AUS/CK00095/2010/G1P[8]	2010-05-12	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KC769425	RVA/Human_wt/AUS/CK00071/2007/G1P[8]	2007-11-06	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KC769392	RVA/Human_wt/AUS/CK00068/2007/G1P[8]	2007-10-29	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490229	human/Victoria/CK00016/2005/G1P[8]	2005-05-08	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392292	RVA/Human_wt/BEL/BE00034/2008/G1P[8]	2008-03-03	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JF490218	human/Victoria/CK00015/2005/G1P[8]	2005-04-13	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
KC769480	RVA/Human_wt/AUS/CK00098/2010/G1P[8]	2010-05-17	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392314	RVA/Human_wt/BEL/BE00036/2008/G1P[8]	2008-02-25	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
JX027704	RVA/Human_wt/AUS/CK00062/2007/G1P[8]	2007-10-08	11	H	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
HQ392335	RVA/Human_wt/BEL/BE00038/2008/G1P[8]	2008-03-31	11	H	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	H1
