strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
GQ465034	Nov09_D47	2009-02-XX	10	E	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
FJ747623	GER126_08	2008-04-XX	10	E	Germany	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
GQ465015	Nov06_988	2006-04-XX	10	E	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465009	RUS_Nov05_394	2005-07-XX	10	E	Russia	Gx_P[6]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465024	Nov09_B23	2009-03-XX	10	E	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465005	RUS_Nov04_H390	2004-03-XX	10	E	Russia	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
EF560711	Hu/G11P25/Dhaka6/2001/BGD	2001-07-01	10	E	Bangladesh	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465020	RUS_Nov08_3428	2008-05-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
EU839975	SK277	2005-12-XX	10	E	Bangladesh	G12_P[6]_I1_Rx_Cx_Mx_A1_N1_T1_E1_H1	E1
GQ465018	Nov07_2168	2007-05-XX	10	E	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
FJ915087	Omsk07_79	2007-02-XX	10	E	Russia	Gx_P[6]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
FJ915086	Omsk07_50	2007-01-XX	10	E	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465008	RUS_Nov05_101	2005-04-XX	10	E	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
EU847639	ABT/R15/HARYANA_07	2007-05-XX	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465033	Nov09_D27	2009-01-XX	10	E	Russia	G3_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GQ465014	Nov06_974	2006-04-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
FJ747634	GER172_08	2008-07-XX	10	E	Germany	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
GU199501	RVA/Human_wt/NPL/KTM368/2004/G11P[25]	2004-04-XX	10	E	Nepal	G11_P[25]_I12_R1_C1_M1_A1_N1_T1_E1_H1	E1
GU199512	RVA/Human_wt/BGD/Matlab36/2002/G11P[8]	2002-08-22	10	E	Bangladesh	G11_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
EU984101	0613158_CA	2006-05-XX	10	E	India	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
JN377720	RVA/Human_wt/AUS/AS07_ob_V50/2007/G9P[8]	2007-04-18	10	E	Australia	G9_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JN377716	RVA/Human_wt/AUS/AS07_ob_V2/2007/G9P[8]	2007-03-13	10	E	Australia	G9_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JN377721	RVA/Human_wt/AUS/AS07_ob_V93/2007/G9P[8]	2007-06-11	10	E	Australia	G9_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JN377718	RVA/Human_wt/AUS/AS07_ob_V18/2007/G9P[8]	2007-04-06	10	E	Australia	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JN377717	RVA/Human_wt/AUS/AS07_ob_V12/2007/G9P[8]	2007-04-04	10	E	Australia	G9_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JN377719	RVA/Human_wt/AUS/AS07_ob_V42/2007/G9P[8]	2007-04-16	10	E	Australia	G9_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JF813107	Z1108	2008-11-03	10	E	China	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JF813103	E1545	2009-03-02	10	E	China	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
AB669015	OH1998	2008-05-05	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GU138211	Nov08_3281	2008-04-XX	10	E	Russia	Gx_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
AB669019	OH2024	2008-05-16	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
AB669011	OH1908	2008-03-09	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
GU138210	Omsk07_78	2007-02-XX	10	E	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
AB669007	OH1889	2008-03-03	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458981	MX05_64	2005-01-22	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ087443	RVA/Human_tc/CHN/R588/2005/G1P[8]	2005-06-XX	10	E	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
JX458980	MX05_48	2005-01-18	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ043311	CMH090/07	2007-06-XX	10	E	Thailand	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JQ043303	CMH042/07	2007-03-XX	10	E	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JQ043312	CMH110/07	2007-08-XX	10	E	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JX458972	MX05_51	2005-01-19	10	E	Mexico	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ043308	CMH056/07	2007-03-XX	10	E	Thailand	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JX458975	MX05_68	2005-01-22	10	E	Mexico	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458982	MX05_107	2005-02-09	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458977	MX05_88	2005-01-28	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ087454	RVA/Human_tc/E1911/2009/G1P[8]	2009-11-XX	10	E	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
JX458969	MX04_28	2004-12-29	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ043306	CMH050/07	2007-03-XX	10	E	Thailand	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JX458974	MX05_58	2005-01-21	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458983	MX05_126	2005-03-02	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ087432	RVA/Human_tc/CHN/Y128/2004/G1P[8]	2004-11-XX	10	E	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
JX458973	MX05_144	2005-03-22	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ837887	RVA/Human_wt/IDN/YK_RVY36/2009/G1P[8]	2009-05-XX	10	E	Indonesia	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ043309	CMH060/07	2007-03-XX	10	E	Thailand	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JQ043300	CMH014/07	2007-02-XX	10	E	Thailand	G3_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JQ043307	CMH055/07	2007-03-XX	10	E	Thailand	G3_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
JX458978	MX05_119	2005-02-22	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458971	MX04_27	2004-12-23	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458970	MX04_29	2004-12-29	10	E	Mexico	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458984	MX05_137	2005-03-10	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458976	MX05_71	2005-01-24	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX458979	MX05_36	2005-01-11	10	E	Mexico	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JQ898160	RVA/Human_wt/BRA/HSP180/1999/G4P[6]	1999-03-16	10	E	Brazil	Gx_P[x]_Ix_R1_C1_M1_A8_N1_T7_E1_H1	E1
JX509933	ZTR_68/CHN/2010/G1P[8]	2010-11-12	10	E	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
JX040432	RVA/human_wt/IND/N_38/2009/G11P[25]	2009-06-XX	10	E	India	G11_P[25]_I12_R1_C1_Mx_A1_N1_T1_E1_H1	E1
KC689359	RVA/Human_wt/RUS/NN445_12/2012/G9P[8]	2012-02-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX029831	1Hu	2011-10-XX	10	E	Canada	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC689358	RVA/Human_wt/RUS/NN2626_11/2011/G9P[8]	2011-12-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX029836	40Hu	2011-10-XX	10	E	Canada	G4_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC689360	RVA/Human_wt/RUS/NN459_12/2012/G9P[8]	2012-02-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
JX029833	5Hu	2011-10-XX	10	E	Canada	G1_P[x]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC689361	RVA/Human_wt/RUS/NN561_12/2012/G9P[8]	2012-02-XX	10	E	Russia	G9_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
AB741658	Ryukyu_1120	2011-11-XX	10	E	Japan	G5_P[6]_I5_R1_C1_M1_A8_N1_T1_E1_H1	E1
KC851861	LKO14/315	2012-06-19	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC845553	LKO71	2010-05-13	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC851862	LKO15/321	2012-06-22	10	E	India	G12_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC851864	LKO18/330	2012-06-30	10	E	India	G9_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC845556	LKO51	2012-04-26	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC708241	SHNS_254	2012-03-08	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC862277	LKO76	2011-05-28	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC833033	SHNS272	2012-03-01	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC833027	SHNS6	2012-03-07	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC845550	LKOR9	2010-04-16	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC851860	LKO13/311	2012-06-15	10	E	India	G12_P[6]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC851865	LKO19/327	2012-06-30	10	E	India	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KF636177	RVA/Human_wt/ZAF/MRC_DPRU2061/2010/G1P[8]	2010-08-10	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636221	RVA/Human_wt/ZAF/MRC_DPRU1262/2004/G1P[8]	2004-06-01	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636331	RVA/Human_wt/ZAF/MRC_DPRU1289/2007/G1P[8]	2007-04-27	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636155	RVA/Human_wt/ZAF/MRC_DPRU2325/2009/G1P[8]	2009-06-19	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636276	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636188	RVA/Human_wt/ZAF/MRC_DPRU1492/2010/G1P[8]	2010-06-16	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
AB796459	RVA/human_wt/JPN/OH3592/2012/G1P[8]	2012-04-30	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
KF636144	RVA/Human_wt/ZMB/MRC_DPRU3491/2009/G12P[6]	2009-09-08	10	E	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF009678	human/H23/IND/2011/B	2011-12-13	10	E	India	Gx_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KF636166	RVA/Human_wt/ZAF/MRC_DPRU2306/2009/G1P[8]	2009-06-09	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636210	RVA/Human_wt/ZAF/MRC_DPRU1544/2010/G1P[8]	2010-07-25	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636199	RVA/Human_wt/ZAF/MRC_DPRU2030/2010/G1P[8]	2010-07-12	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636232	RVA/Human_wt/ZAF/MRC_DPRU2035/2010/G1P[8]	2010-07-19	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF636265	RVA/Human_wt/ZAF/MRC_DPRU2330/2009/G1P[8]	2009-06-22	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
AB796458	RVA/human_wt/JPN/OH3514/2012/G1P[8]	2012-03-25	10	E	Japan	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_H1	E1
KC412040	RVA/Human_wt/ARG/Arg4671/2006/G4P6	2006-04-14	10	E	Argentina	Gx_P[6]_I1_R1_C1_M1_A8_N1_T1_E1_H1	E1
KF500588	Hu/KNIH08_347/KR/2008/G12	2008-08-14	10	E	South_Korea	G12_P[x]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KC412039	RVA/Human_wt/ARG/Arg4605/2006/G4P6	2006-01-12	10	E	Argentina	Gx_P[6]_I1_R1_C1_M1_A8_N1_T7_E1_H1	E1
KF371913	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ094911	LL11131083	2011-01-29	10	E	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	E1
KF371968	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ094909	LL10131412	2010-12-03	10	E	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	E1
KJ094907	LL09131481	2009-12-29	10	E	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	E1
KF371849	RVA/Human_wt/CHN/E2432/2010/G3P[8]	2010-12-12	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371838	RVA/Human_wt/CHN/E2422/2010/G3P[8]	2010-12-07	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371903	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371675	RVA/Human_tc/CHN/L148/2004/G3P[8]	2004-12-02	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371805	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371827	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF372001	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371706	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371990	RVA/Human_wt/CHN/Y106/2004/G3P[8]	2004-10-21	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF372012	RVA/Human_wt/CHN/Z1602/2012/G3P[8]	2012-01-11	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371739	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371794	RVA/Human_wt/CHN/E1857/2009/G3P[8]	2009-10-12	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371860	RVA/Human_wt/CHN/E2461/2011/G3P[8]	2011-01-09	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ094908	LL10131400	2010-11-20	10	E	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	E1
KJ094910	LL11131077	2011-01-25	10	E	China	G9_P[8]_I1_Rx_C1_M1_A1_N1_T1_E1_H1	E1
KF371665	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371924	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371893	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371750	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371935	RVA/Human_wt/CHN/L1621/2013/G3P[8]	2013-03-02	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371761	RVA/Human_wt/CHN/E707/2007/G3P[8]	2007-10-18	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371946	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371696	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371979	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371871	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371728	RVA/Human_wt/CHN/A16/2000/G3P[8]	2000-12-20	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371783	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371816	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371686	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371957	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371882	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371772	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KF371717	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	10	E	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ751876	RVA/Human_wt/ZMB/MRC_DPRU3507/2009/G12P[6]	2009-11-21	10	E	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ752627	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	10	E	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	E1
KJ751755	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	10	E	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ752002	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	10	E	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ753080	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	10	E	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ751980	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	10	E	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ162417	RVA/Human_wt/RUS/NN1354_12/2012/G4P[8]	2012-06-XX	10	E	Russia	G4_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	E1
KJ751821	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	10	E	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
KJ752528	RVA/Human_wt/ZMB/MRC_DPRU1680/2008/G12P[6]	2008-10-19	10	E	Zambia	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	E1
